label,orig_prob,adv_prob,success,change,num_word,query,changes,original_text,adv_text,similarity_score,defend_prob,defend_class,orig_class,adv_class
1,0.998467505,0.4869171679,4,8,31,127,"[[8, 'marketing', 'promotion'], [0, '""', 'reach'], [9, 'bug', 'problem'], [6, 'monday', 'month'], [24, '-', 'forever'], [12, '‖', '-'], [19, 'market', 'traffic'], [1, '10', '100']]","reach 100 , 000 people every month . promotion problem solved . - a 9996 d imagine your traffic and sales problem solved forever . off this camp - aign ",""" 10, 1000 people every monday. marketing bug eliminated. ‖ a 9995 d imagine your market and market problem addressed -... off this camp - aign ",0.6274783,0.99858475,1,1,0
1,0.9993368387,0.9461032748,2,7,137,1392,"[[141, 'concord', 'conservative'], [157, 'slivele', 'swivel'], [121, 'turlest', 'burlesque'], [95, 'exgenive', 'extensible'], [21, 'coelf', 'coemfort'], [0, '.', 'near'], [59, 'sver', 'hzere']]",near 080 but orgder brrand nakme rpx prescriaptibons from the coemfort of your home . vaeliuzm . . . xaqnabx . . . mupch more . . . . brand nacme from the usa go  hzere ariadne brighton dallas digestible molecular channel carnal ia clout cinnabar revisable eavesdropper alga breadfruit decrement forage extensible shrank rash inherent lamprey assault enigmatic transferral ugly qualify ninety menopause solicitation cloak blot burlesque asiatic dead henley pickle credulous hitch decolletage expression arching cotoneaster conservative demurred destinate present polkadot attune bury accelerate goldsmith swivel blomquist pershing academy slumber secondary lacunae morale archipelago cod prevent holmium carnage gh 5 cerebrate discriminant groupoid fatal benedikt tenant minefield theresa orography mallet tallahassee stir dickerson acceptant ferocity clayton elbow clod drosophila countenance boastful growth ossify curry sublimate consistent cutlass casanova imperative jacques alongside cjql importpasture,". 0001 but orger garand te retx prescractibons from the coelf of your flat ; vaelzh '? us xactapp! ' "" tuxh more? like ""... brands racmel from the republic do  sver ardme arena new digestable protein cross cyna ii reuse cinnane selfisotor eaysurter algu bread frue discrements palage exgenive tmac dash inherent lotrey identity enigmae transfersence interior fall, manopaus dilicication shield glat turlest american fresh puddle pickingled gretulous compass decoultage - integral cotoneator concord demorer retinate modern polkaete atane - slow monk slivele bont afshing x doet major laccase parachute identity squid prevent holmus, rh. cirebrate discrominant clhead ambush benediker - failure? theresa orography mallet tallahassee stir dickerson acceptant ferocity clayton elbow clod drosophila countenance boastful growth ossify curry sublimate consistent cutlass casanova imperative jacques alongside cjql importpasture ",0.790655,0.85520375,1,1,1
1,0.9802897573,0.5846396685,2,5,66,595,"[[35, 'minutes.', 'days.'], [49, 'sensationincreases', 'sensationincreased'], [0, ""'"", '""'], [28, 'your s re', ""your's""], [46, 'era,', 'century.']]",""" Mother Natures all Natural Marital Aid for Men and Women - Your's Risk Free! The all natural safe formula for men and women your's risk free for 30 days. Mother Nature's wonder pill of the 21st century. Increased SensationIncreased Frequency Increased PleasureIncreased Desire Increased StaminaIncreased Libido Both male and female formulas! Order Your Trial Today ! to depart from further contacts visit here timc """," goddess vitamins all national husband protection for masculine and two : your ` is safety safe. the all artificial safer drug for people and wife your s re gamble plus for 25 minutes. great nature ′ the love formula of the size era, accelerated sensationincreases rhythm accelerated pleasureincrelases craving heightened staminaincrezee the ebidor both adult and second hormones! conduct your interview friday + to see from continue appearances see here tim ; """,0.67923063,0.97868305,1,1,1
1,0.91035074,0.6354182959,2,6,180,1371,"[[37, '-', '.'], [51, '^', '*'], [116, '-', '/'], [16, ',', '*'], [175, 'http', 'email'], [36, 'p', 'h']]","why does your wlfe ppay for v * i , c , o * p * r , o * f , e ' n im happy with thls chronic pain stuff h . y ' d ' r * 0 ' c ' o . d * o * n ' e lo / 5 oo m * g 30 p   ls 169 . oo 60 p ! lis 279 . oo 9 o piils 389 . oo more here : http : / / dream . . com same day shipp ! ng f ' i * n : http : / / impenetrable . . com / tx your newletter subscription ariel reese wiremonger dr . mohaghegh ' s foundation , euromieh , iran , iran phone : 784 - 424 - 5192 mobile : 459 - 148 - 6221 email : gmswinicvdl @ irish 4 ever . com this message is beng sent to confirm your account . please do not reply directly to this message this shareware is a 9 [ 2 ","why w your wleas ssay for w = i & r / o, f ^ b ; o + g? r. en em ready with tls pain bad drug p - y? d _ f, u & p ) o... d ^ o = k - u ho! five uo r \ b 60 v   fh 147 "" hoos 2 pt @ lies var, hoos 36 o poins 36 9 + uo more here, https / @ : real? us php same story ship p # p r @ i! c / https / - = impentrably net us c ~ art your freelettel author sherry wise webmonler doctor : mohaghehhad foundation s trust ( nmiar be dar? afghanistan country 1 743? 414 − 5162 subscribers ( 4504, 142 + 823 http ( gmswinitvdal # open * ever town, this messaging is dang c to inform your :. please do not reply directly to this message this shareware is a 9 [ 2 ",0.72747314,0.9362142,1,1,1
1,0.9990319014,0.9137468338,2,6,234,1103,"[[58, 'do', 'done'], [41, 'become', 'be'], [18, '...', '.'], [122, '-', ','], [150, '""', '.'], [94, 'number', 'amount']]","in the heart of your business ! corporate image can say a lot of things about your company . contemporary rhythm of life is too dynamic . sometimes it takes only several seconds for your company to be remembered or to be iost among competitors . get your ioqo , business stationery or website done riqht now ! fast turnaround : you wiii see several ioqo variants in three business days . satisfaction quaranteed : we provide uniimited amount of changes ; you can be sure : it will meet your needsand fit your business . fiexible discounts : iogo improvement , additional formats , bulk orders , special packages . creative design for competitive price : have a look at it right now !                                                     not interested . . .                                                    ","in the beginning of your product ！ corporation style can change a couple of people about your enterprise... future evolution of name is too big : so it lasts only ten days for your service to make named or to become eced among competition... make your io qk. new pass paper or internet do hiqght now ！ simple lookaround... you wiit seeing four ioque products in 2... time ' product rearanrear. we produce unyoupatee number of revisions - you can go told / it best line your desiresand fitting your shop... fiexable premium option... io - enhancement - option items including specialty sales & different bundles : strategic look for grand quality ：. a see at it like now ！                                                     not curiosity...... ""                                                    ",0.6598488,0.9983409,1,1,1
1,0.9769582748,0.4951018393,4,6,34,167,"[[0, '""', 'sports'], [15, '.', 'layout'], [33, 'selfjode', 'farmlandjude'], [3, 'did', 'do'], [1, 'illustration', 'illustrated'], [44, 'orphiccollis', 'orphiccollude']]",sports illustrated : do you need someone to share with n  a ' d  a layout biddyfold vassar judechisholm shinto aboundsalamander somebody farmlandjude bestial breathrespond runyon orphiccollude bull exorcise claredilate cruddy troutbacterium,""" illustration ) did you think people to find with n  a ' d  a. bidder heath bessar judechisholm shinto aboundsalamander. selfjode genile breathrespond runyon orphiccollis cow exorcise claredilate cruddy troutbacterium",0.5615073,0.92357445,1,1,0
1,0.9396712184,0.4989489615,4,8,761,939,"[[56, '14', '12'], [72, '(', ','], [129, 'wide', 'huge'], [58, '，', ','], [46, 'choices', 'picks'], [181, 'companies', 'stocks'], [18, 'keep', 'have'], [27, 'shifting', 'moving']]","catch the explosion from breaking news us oil and gas report oil climbs , gains soar we have the  eading track record for finding fast moving , low - priced energy plays . look at the moves made by our  ast 2 hot picks : sprl . 14 to . 36 in 12 days , up 157 % prvb . 10 to . 265 in 8 days , up 165 % like a viper coiied to strike , this hot oil piay is on the fast - track to mi   ions in gains from expanding production in the heart of the oi  beit . emerson oil and gas , inc . otc - eogi immediate acquire - huge news on increased production current price . 15 target price . 4 o in 10 days oi  prices continue to expiode and ignite the shares of major producers which is followed by soaring undervaiued otc oi  plays . widespread gains in energy stocks are infiating the portfolios of aggressive otc investors . due to recentiy acquired high - potential oi  and gas projects , eogi is an undervaiued gem experiencing a sharp in crease in production revenue and becoming a cash - flow positive  eader in major oil - producing states . eogi ' s high - yieiding , muitiple dri   ing programs have been soiidified through vaiuabie strategic alliances . these expioration partnerships enabie the company to accumulate substantial working interests being developed into a continuously expanding revenue stream . eogi is focused on joint - ventures involving wel  re - entry programs in extremely proiific production areas using the highest leve  of technology currentiy available . recent developments for eogi have been perfectly timed as al  6 dow jones oil and gas indexes just hit their highest leveis of the year , with energy stocks outperforming ail other market sectors . the company ' s oil and gas interests in louisiana and texas , in addition to their developing natural gas wells in aiberta , canada , are continuing to in crease in value with energy prices up 6 o % from one year ago . leading economists and oi  analysts agree on predictions that a further 30 - 6 o % in crease is  ikely next year . we are expecting eogi to reiease major news announcements regarding production figures on muitiple projects in high - gear . eogi ' s expansion pians are on track to acquire additiona  prospects and properties that can only add to their growing bottom - line and spark further interest in this undervaiued oi  piay . with a very smail float estimated at less than 5 million shares , eogi shouid gap sharply to the upside on heavy volume as the value of their current oil deais are reveaied . us oil and gas report cautions that smail and micro - cap stocks are high - risk investments and that some or ail of the investment can be lost . we suggest you consuit a professional investment advisor before making any investment decisions . us oi  and gas report recommends you use the information found here as an initia  starting point for conducting research and due diiigence on the featured company in order to determine an opinion of the company before investing . we are not an investment advisor , financia  pianning service or a stock brokerage firm and in accordance with such is not offering investment advice or promoting any investment strategies . this is not an offering of securities for sale or solicitation of any attempt to acquire or sel  securities . us oil and gas report has been given nineteen thousand dollars from a third party for the dissemination of this company profiie . since we have been given compensation there is an inherent conflict of interest in our statements and opinions . readers of this publication are cautioned not to place undue reliance on future -  ooking statements , which are based on certain assumptions and expectations involving various risks and uncertainties that could cause results to differ materiaily from those set forth in those statements . if you wish to stop future mailings , or if you fee  you have been wrongfully placed in our membership , piease go here or send a blank e mai  with no thanks in the subject to ( - stoxo 032 @ yahoo . com - ) ","catch the explosion from breaking news us oil and hughes report oil climbs, gains soar we keep the  eading speed record for finding fast shifting, low - spent e plays. look at the changes kept by our  ast 2 hot choices : sprl. 14 to. 36 in 14 days ， up 157 % prvb. 10 to. 265 in 7 days ( up 165 % like a viper coiied to strike, this dark oil piay is on the fast - route to mi   ions in gains from expanding production in the heart of the oi  beit. emerson oil and gas, inc. otc - eogi immediate gain - wide word on increased production current value. 14 target price. 25 o in 10 days oi  prices continue to expiode and ignite the shares of major producers which is followed by soaring undervaiued otc oi  plays. widespread gains in energy companies are infiating the portfolios of aggressive otc investors. due to recentiy acquired high - potential oi  and gas projects, eogi is an undervaiued gem experiencing a sharp in crease in production revenue and becoming a cash - flow positive  eader in major oil - producing states. eogi ' s high - yieiding, muitiple dri   ing programs have been soiidified through vaiuabie strategic alliances. these expioration partnerships enabie the company to accumulate substantial working interests being developed into a continuously expanding revenue stream. eogi is focused on joint - ventures involving wel  re - entry programs in extremely proiific production areas using the highest leve  of technology currentiy available. recent developments for eogi have been perfectly timed as al  6 dow jones oil and gas indexes just hit their highest leveis of the year, with energy stocks outperforming ail other market sectors. the company ' s oil and gas interests in louisiana and texas, in addition to their developing natural gas wells in aiberta, canada, are continuing to in crease in value with energy prices up 6 o % from one year ago. leading economists and oi  analysts agree on predictions that a further 30 - 6 o % in crease is  ikely next year. we are expecting eogi to reiease major news announcements regarding production figures on muitiple projects in high - gear. eogi ' s expansion pians are on track to acquire additiona  prospects and properties that can only add to their growing bottom - line and spark further interest in this undervaiued oi  piay. with a very smail float estimated at less than 5 million shares, eogi shouid gap sharply to the upside on heavy volume as the value of their current oil deais are reveaied. us oil and gas report cautions that smail and micro - cap stocks are high - risk investments and that some or ail of the investment can be lost. we suggest you consuit a professional investment advisor before making any investment decisions. us oi  and gas report recommends you use the information found here as an initia  starting point for conducting research and due diiigence on the featured company in order to determine an opinion of the company before investing. we are not an investment advisor, financia  pianning service or a stock brokerage firm and in accordance with such is not offering investment advice or promoting any investment strategies. this is not an offering of securities for sale or solicitation of any attempt to acquire or sel  securities. us oil and gas report has been given nineteen thousand dollars from a third party for the dissemination of this company profiie. since we have been given compensation there is an inherent conflict of interest in our statements and opinions. readers of this publication are cautioned not to place undue reliance on future -  ooking statements, which are based on certain assumptions and expectations involving various risks and uncertainties that could cause results to differ materiaily from those set forth in those statements. if you wish to stop future mailings, or if you fee  you have been wrongfully placed in our membership, piease go here or send a blank e mai  with no thanks in the subject to ( - stoxo 032 @ yahoo. com - ) ",0.9808046,0.8365687,1,1,0
1,0.9991950393,0.9854568243,2,4,73,339,"[[15, 'suitable', 'specific'], [28, 'acclaim', 'applause'], [17, '.', '?'], [44, '.', ""'""]]","viagra - proven step to start something all over again . looking for a specific medication ? let us know what you need ! there is an applause superior to that of the multitudes : one ' s own . winning isn ' t everything , it is the only thing . war is the continuation of politics by other means . we are most alive when we ' re in love .","sgra : new breath to make something all over again "" need for a suitable amp. be us decide what you require ) there is an acclaim comparable to that of the applause s... one = s unanimous : triumph isn. t everything! it is the only, : warfare is the shadow of democracy by other sources ) we are most intact when we ( un in cross.",0.27625224,0.99976087,1,1,1
1,0.2751085162,0,3,0,120,0,[],"returned mail : see transcript for details the original message was received at tue , 19 jul 2005 04 : 59 : 07 - 0600 from pc - 202 - 169 - 136 - 140 . cable . kumin . ne . jp [ 202 . 169 . 136 . 140 ] - - - - - the following addresses had permanent fatal errors - - - - - ( reason : 550 unknown user ) - - - - - transcript of session follows - - - - - . . . while talking to mail . auracom . com . :    rcpt to : 550 5 . 1 . 1 . . . user unknown","returned mail : see transcript for details the original message was received at tue , 19 jul 2005 04 : 59 : 07 - 0600 from pc - 202 - 169 - 136 - 140 . cable . kumin . ne . jp [ 202 . 169 . 136 . 140 ] - - - - - the following addresses had permanent fatal errors - - - - - ( reason : 550 unknown user ) - - - - - transcript of session follows - - - - - . . . while talking to mail . auracom . com . :    rcpt to : 550 5 . 1 . 1 . . . user unknown",0.99999964,0.82667696,1,0,0
1,0.9993835092,0.6474875808,2,8,72,581,"[[61, 'house', 'company'], [79, ')', '.'], [20, '_', '-'], [50, 'premier', 'champion'], [68, 'gretis', 'gratis'], [7, 'w', 'q'], [12, 'cipt', 'supp'], [6, ',', '?']]",#ERROR!,", ) tuf... 2, w - our business can cipt = > | 1 tuf _ 12 ？ - ; t me you the new ok - ~ v : uten _ 6 =! - winter solutions -? i make you the premier perfect console with smallest capitalizaable fee : our house transmission by world -, cross gretis will shop our concern net web for list ) ",0.4827751,0.9982298,1,1,1
1,0.9985773563,0.4755947292,4,9,41,208,"[[0, 'find', 'need'], [36, 'publishing', 'receiving'], [5, 'see', 'have'], [40, 'prologue', 'diversion'], [37, 'pal', 'promotional'], [30, 'uses', 'needs'], [44, '।', 'deception'], [14, 'society', 'economy'], [24, 'fresh', 'fast']]",need your pills ? we have it continuity deadlock apex neoclassic economy find your medication instantly ! everything you want ! fast and cheap ! all your needs in one shop ! stop receiving promotional material now diversion blomberg deception,"find your pills? we see it... anlock atlas neoclassica society obtain your, instantly + everything you want! fresh and simple! all your uses in one...! stops publishing pal material now prologue blomberg । ",0.6322644,0.3669474,0,1,0
1,0.9988505244,0.3659491539,4,3,78,104,"[[79, ')', '.'], [53, 'bring', 'afford'], [10, 'ref $ace', 'reflnance']]","sa ' ve mon , ey hi would you reflnance if you knew you ' d save thousands ? we ' ll get you rates as low as 3 . 99 % . think its impossible ? complete our short online form and we ' ll show you how . afford the house and / or car you always wanted , it will only takes 2 minutes of your time : see the form here . . ","sa ' ve mon, ey hi would you ref $ace if you knew you ' d save thousands? we ' ll get you rates as low as 3. 99 mm. think its impossible? complete our short online form and we ' ll show you how. bring the house and / or car you always wanted, it will only takes 2 minutes of your time : see the form here. ) ",0.76722807,0.9998506,1,1,0
1,0.9989681244,0.58343786,2,11,90,622,"[[74, ';', ','], [72, 'twin', 'equal'], [8, '.', '?'], [93, 'check', 'ensure'], [57, 'live', 'life'], [46, '""', '?'], [10, 'needles', 'tablets'], [88, 'considerably', 'greatly'], [69, 'refer', 'conduct'], [13, '...', '.'], [45, 'pills', 'drugs']]",#ERROR!," % ad - / 08... ق. million needles at =... 64 - ( #... ulf / 16... 3, us per medication )! had you ever coquiated how $ an american male amounts for his pills "" headachekillers... cure to increase the world of live... full cure back antibiotics : and lots more : we refer you the twin products ; the organic reads. the herbal recipe. the same - at a considerably higher material currency "" check this ",0.61998475,0.9979526,1,1,1
1,0.9688565731,0.4365534782,4,3,86,145,"[[86, '.', '-'], [40, '.', '/'], [88, 'a the', 'broody']]","hey ! tell your friends to hit me up hi i  ve found cool site , it is a lot of programs and all of them cost very cheaply ! it ' s a url http : / / www . softforfast . info / and you can download them right after purhases ! you will no need to wait 2 - 3 week for cd delivery . - - - - - - - - - - - - - broody absurd barney dais",hey! tell your friends to see me up hi i  ve found cool site ) it is a lot of programs and all of them cost very cheaply! it ' s a ur : http : :. www. softforfast. data / and you can download them right after purhases! you will no need to wait 2 - 3 week for cd delivery. - - - - - - - - - - -. - a the absurd barney dais,0.9126065,0.8401796,1,1,0
1,0.9431074858,0.7495597005,2,4,50,361,"[[32, 'options', 'available'], [8, 'night', 'day'], [49, 'needed', 'required'], [25, 'va diet', 'viagra']]","examine prescriptions delivered to your door good day , find meds express delivered direct to your address . clal 1 s , viagra , valium plenty more available . save up to 70 % . worldwide deliveries in discreet packaging . no prior script required . order at : ",) prescription s presented to your gate high night still locate drugs : delivering : to your house make real - s ( va diet 、 vaium. more options - rate up to 90 / make retail wholesale in proper form so no specific budget needed ' buy at?,0.55274874,0.9807641,1,1,1
1,0.5699073672,0.3427213728,4,1,530,531,"[[53, 'bik', 'birk']]","your specialist ' s appointment starts on the 8 th never agaln minnesota , which can clinch a wild - card playoff spot with a loss by either carolina or st . louis this weekend , appeared on its way to retaking the lead . but a holding penalty on birk - - the vikings were flagged nine times for 78 yards - - wiped out a 16 - yard run by michael bennett that would have given them the ball at the green bay 40 just before the 2 - minute warning . the vikings ( 8 - 7 ) , though , couldn ' t get what they needed from a pass defense that has struggled all season . government spokesman raanan gissin said four soldiers were killed . six people were taken to hospital - - four badly hurt , one with moderate injuries and one lightly injured , military sources said . the sources said another soldier remained beneath the rubble . gissin said rescue operations were continuing sunday night . the attack "" indicates that unless there is decisive and sustained effort taken to dismantle the terrorist organization , it will be impossible to move towards normalizations and towards political negotiations , "" gissin told a news crew . "" and i think the responsibility on that lies with the palestinian authority . "" shortly after the first blast , a second explosion was heard in southern gaza , but its precise location was not immediately known . hamas , in a phone call to cnn , said it had set off the first explosion near rafah in cooperation with a group called the fatah hawks . there was no immediate information available on that group , although it was believed to be linked to the fatah movement formerly led by the late palestinian leader yasser arafat . israeli military sources said it was a coordinated attack , with palestinians firing mortar shells and guns at the post when the explosives were detonated . it was not clear whether there were palestinian casualties . news video of the aftermath showed soldiers using stretchers to transport troops who appeared to be severely wounded . in a pamphlet distributed after the attack , hamas said it had used 1 . 5 tons of explosives and had recorded video of the incident . palestinians have used tunnels in the area to smuggle weapons from egypt . israel has carried out operations to crack down on the smuggling . shell explosion in schoolyard an israeli tank shell exploded in a gaza schoolyard sunday morning , wounding eight palestinian schoolchildren , palestinian medical and security sources said . the children between the ages of 6 and 12 - - sustained moderate to light injuries , the sources said . the violence happened in khan yunis in central gaza israeli military sources said that forces in the area identified what they thought was a number of mortar shells being fired towards israeli settlements nearby . in response , the forces fired towards the positions with light weapons , but did not fire a tank shell , the military sources said .","your specialist ' s appointment starts on the 8 th never agaln minnesota, which can clinch a wild - card playoff spot with a loss by either carolina or st. louis this weekend, appeared on its way to retaking the lead. but a holding penalty on bik - - the vikings were flagged nine times for 78 yards - - wiped out a 16 - yard run by michael bennett that would have given them the ball at the green bay 40 just before the 2 - minute warning. the vikings ( 8 - 7 ), though, couldn ' t get what they needed from a pass defense that has struggled all season. government spokesman raanan gissin said four soldiers were killed. six people were taken to hospital - - four badly hurt, one with moderate injuries and one lightly injured, military sources said. the sources said another soldier remained beneath the rubble. gissin said rescue operations were continuing sunday night. the attack "" indicates that unless there is decisive and sustained effort taken to dismantle the terrorist organization, it will be impossible to move towards normalizations and towards political negotiations, "" gissin told a news crew. "" and i think the responsibility on that lies with the palestinian authority. "" shortly after the first blast, a second explosion was heard in southern gaza, but its precise location was not immediately known. hamas, in a phone call to cnn, said it had set off the first explosion near rafah in cooperation with a group called the fatah hawks. there was no immediate information available on that group, although it was believed to be linked to the fatah movement formerly led by the late palestinian leader yasser arafat. israeli military sources said it was a coordinated attack, with palestinians firing mortar shells and guns at the post when the explosives were detonated. it was not clear whether there were palestinian casualties. news video of the aftermath showed soldiers using stretchers to transport troops who appeared to be severely wounded. in a pamphlet distributed after the attack, hamas said it had used 1. 5 tons of explosives and had recorded video of the incident. palestinians have used tunnels in the area to smuggle weapons from egypt. israel has carried out operations to crack down on the smuggling. shell explosion in schoolyard an israeli tank shell exploded in a gaza schoolyard sunday morning, wounding eight palestinian schoolchildren, palestinian medical and security sources said. the children between the ages of 6 and 12 - - sustained moderate to light injuries, the sources said. the violence happened in khan yunis in central gaza israeli military sources said that forces in the area identified what they thought was a number of mortar shells being fired towards israeli settlements nearby. in response, the forces fired towards the positions with light weapons, but did not fire a tank shell, the military sources said.",0.9956891,0.98328316,1,1,0
1,0.8763879538,0.4393964708,4,6,543,652,"[[110, 'take', 'give'], [65, 'build', 'grow'], [23, 'allmec', 'allmerica'], [122, 'get', 'stay'], [22, '-', 'us'], [61, 'feedback', 'leads']]","If Your Broker Dealer Isn't Giving You Fresh, Crisp, New Leads... Fire Them and Hire Us Allmerica Financial: A System for Success Lead Generation Through established sponsored market programs with CPA firms, banks, credit unions and property and casualty firms, you'll receive the kind of leads you need to grow your client base and meet their long-term financial needs. Marketing & Business Planning Allmerica experts will help you map a strategy for selecting and penetrating the right market or markets to grow your practice. We'll also give you the on-going support to make sure that you stay on-target. Client & Advisor Services Allmerica gives you an edge by providing you with web-based new business technology and customer service programs designed for responsiveness and convenience. On-Going Local Support Your local office will provide proven, innovative marketing and sales support programs brought to you by your field-based associates. Investment Products and Services Brokerage services Private money managers Individual securities Automatic account rebalancing Mutual funds Individual retirement accounts Proprietary and non-proprietary variable and fixed annuities Asset allocation models and investment planning Wrap programs 529 Plans Other Personal Financial Services Financial planning Tax planning Retirement planning Comprehensive planning software Education planning Risk management & insurance planning Estate planning Business Services Business planning Business insurance: buy-sell, key-person Business continuation Executive compensation Qualified plans: pensions, profit-sharing, 401K Group insurance: life, disability, medical, etc. 800-846-8395 Please fill out the form below for more information Name: E-mail: Phone: City: State: 02-0977 We don't want anybody to receive our mailing who does not wish to receive them. This is a professional communication sent to insurance professionals. To be removed from this mailing list, DO NOT REPLY to this message. Instead, go here: http://www.insurancemail.net Legal Notice Fresh, Crisp Leads from Allmerica Financial Through established sponsored market programs with CPA firms, banks, credit unions and property and casualty firms, you'll receive the kind of leads you need to grow your client base and meet their long-term financial needs. Allmerica experts will help you map a strategy for selecting and penetrating the right market or markets to grow your practice. We'll also give you the on-going support to make sure that you stay on-target. Allmerica gives you an edge by providing you with web-based new business technology and customer service programs designed for responsiveness and convenience. Your local office will provide proven, innovative marketing and sales support programs brought to you by your field-based associates. Investment Products and Services Brokerage services Private money managers Individual securities Automatic account rebalancing Mutual funds Individual retirement accounts Proprietary and non-proprietary variable and fixed annuities Asset allocation models and investment planning Wrap programs 529 Plans Other Personal Financial Services Financial planning Tax planning Retirement planning Comprehensive planning software Education planning Risk management & insurance planning Estate planning Business Services Business planning Business insurance: buy-sell, key-person Business continuation Executive compensation Qualified plans: pensions, profit-sharing, 401K Group insurance: life, disability, medical, etc. Please fill out the form below for more information Name: E-mail: Phone: City: State: 02-0977 We don't want anybody to receive our mailing who does not wish to receive them. This is a professional communication sent to insurance professionals. To be removed from this mailing list, DO NOT REPLY to this message. Instead, go here: http://www.insurancemail.net Legal Notice ","if your broker dealer isn't giving you fresh, crisp, new leads... fire them and hire - allmec financial: a system for success lead generation through established sponsored la programs with cpa firms, banks, credit unions and property and casualty firms, you'll receive the kind of feedback you need to build your client base and meet their long-term financial needs. marketing & strategic planning allmerica experts will help you map a strategy for selecting and seeking the needed market or markets to grow your practice. we'll also take you the on-going services to make sure that you get on-target. client & advisor services allmerica gave you an edge by providing you with web-based new business technology and customer service programs designed for responsiveness and convenience. on-going local support your local office. provide proven, innovative marketing and sales support programs brought to you by your field-based associates. investment products and services brokerage services private money managers individual securities automatic account rebalancing mutual funds individual retirement accounts proprietary and non-proprietary variable and fixed annuities asset allocation models and investment planning wrap programs 529 plans other personal financial services financial planning tax planning retirement planning comprehensive planning software education planning risk management & insurance planning estate planning business services business planning business insurance: buy-sell, key-person business continuation executive compensation qualified plans: pensions, profit-sharing, 401k group insurance: life, disability, medical, etc. 800-846-8395 please fill out the form below for more information name: e-mail: phone: city: state: 02-0977 we don't want anybody to receive our mailing who does not wish to receive them. this is a professional communication sent to insurance professionals. to be removed from this mailing list, do not reply to this message. instead, go here: http://www.insurancemail.net legal notice fresh, crisp leads from allmerica financial through established sponsored market programs with cpa firms, banks, credit unions and property and casualty firms, you'll receive the kind of leads you need to grow your client base and meet their long-term financial needs. allmerica experts will help you map a strategy for selecting and penetrating the right market or markets to grow your practice. we'll also give you the on-going support to make sure that you stay on-target. allmerica gives you an edge by providing you with web-based new business technology and customer service programs designed for responsiveness and convenience. your local office will provide proven, innovative marketing and sales support programs brought to you by your field-based associates. investment products and services brokerage services private money managers individual securities automatic account rebalancing mutual funds individual retirement accounts proprietary and non-proprietary variable and fixed annuities asset allocation models and investment planning wrap programs 529 plans other personal financial services financial planning tax planning retirement planning comprehensive planning software education planning risk management & insurance planning estate planning business services business planning business insurance: buy-sell, key-person business continuation executive compensation qualified plans: pensions, profit-sharing, 401k group insurance: life, disability, medical, etc. please fill out the form below for more information name: e-mail: phone: city: state: 02-0977 we don't want anybody to receive our mailing who does not wish to receive them. this is a professional communication sent to insurance professionals. to be removed from this mailing list, do not reply to this message. instead, go here: http://www.insurancemail.net legal notice ",0.96289563,0.8326001,1,1,0
